customer_id,cycle_start,cycle_end,billing_amount,last_payment_days_ago,plan_tier,tenure_months,monthly_usage_hours,active_days,login_count,avg_session_min,device_count,add_on_count,support_tickets,sla_breaches,promotions_redeemed,email_opens,email_clicks,last_campaign_days_ago,nps_score,region,is_autopay,is_discounted,has_family_bundle,churned_next_cycle
CUST_004850,2024-01-01,2024-01-31,33.73,9.5,Basic,10.6,2.5,20,11,24.5,2,1,1,0,0,4,0,3.7,8.5,North,True,True,False,0
CUST_004851,2024-01-01,2024-01-31,102.73,0.6,Premium,5.5,63.1,12,25,12.7,3,0,1,0,0,3,2,6.6,6.6,East,False,False,False,1
CUST_004852,2024-01-01,2024-01-31,112.83,8.0,Premium,51.7,33.4,17,5,37.9,2,1,0,0,1,7,3,14.5,3.0,North,True,False,False,1
CUST_004853,2024-01-01,2024-01-31,47.01,6.5,Standard,45.7,9.9,18,11,17.1,3,0,0,0,0,5,1,6.3,3.0,South,True,False,True,0
CUST_004854,2024-01-01,2024-01-31,57.33,1.5,Standard,1.0,14.4,13,61,27.2,2,3,1,0,0,2,0,0.3,7.0,East,True,False,False,1
CUST_004855,2024-01-01,2024-01-31,51.52,9.8,Standard,13.1,37.6,19,50,36.7,4,0,2,0,0,5,1,6.6,5.8,South,False,True,True,1
CUST_004856,2024-01-01,2024-01-31,40.49,4.5,Basic,14.5,9.8,21,14,28.4,2,0,0,0,0,5,1,2.5,7.5,East,False,True,False,0
CUST_004857,2024-01-01,2024-01-31,94.98,6.5,Premium,48.9,10.3,19,7,29.0,3,1,0,0,1,2,0,0.0,8.5,East,True,False,False,0
CUST_004858,2024-01-01,2024-01-31,22.25,36.2,Basic,31.3,20.8,19,7,32.0,2,0,1,0,1,3,1,7.7,6.3,West,False,False,True,1
CUST_004859,2024-01-01,2024-01-31,60.75,1.8,Standard,22.2,23.0,16,21,30.9,6,1,0,0,0,3,0,14.1,6.3,East,True,True,True,0
CUST_004860,2024-01-01,2024-01-31,34.38,2.2,Basic,18.0,18.3,19,10,33.7,3,1,0,0,1,1,0,2.6,4.0,North,False,False,False,0
CUST_004861,2024-01-01,2024-01-31,30.0,29.5,Basic,5.5,10.0,23,22,34.4,4,1,1,0,0,2,0,4.3,9.3,West,True,False,False,0
CUST_004862,2024-01-01,2024-01-31,33.49,9.4,Basic,1.4,21.7,16,55,36.0,5,1,1,0,2,4,1,4.0,10.0,West,True,True,True,0
CUST_004863,2024-01-01,2024-01-31,35.47,8.0,Basic,4.1,18.3,20,48,19.2,2,0,0,0,1,2,0,4.1,6.7,East,True,False,False,0
CUST_004864,2024-01-01,2024-01-31,65.74,6.4,Standard,16.8,18.3,20,19,21.2,3,1,0,0,1,2,0,5.3,7.2,West,True,False,False,0
CUST_004865,2024-01-01,2024-01-31,65.06,5.4,Standard,44.3,79.1,14,33,37.6,5,1,1,0,2,2,0,14.3,5.9,South,False,False,False,0
CUST_004866,2024-01-01,2024-01-31,58.18,20.2,Standard,42.8,8.2,17,14,26.1,3,1,0,0,2,2,0,1.1,4.6,North,True,False,True,0
CUST_004867,2024-01-01,2024-01-31,77.8,11.6,Premium,2.3,15.5,19,1,18.7,4,2,1,0,1,7,2,4.1,10.0,South,True,False,False,0
CUST_004868,2024-01-01,2024-01-31,28.07,9.5,Basic,32.0,13.7,20,42,31.0,2,1,0,0,0,3,2,2.6,7.7,South,False,False,False,0
CUST_004869,2024-01-01,2024-01-31,34.65,8.6,Basic,12.4,43.7,15,20,39.4,4,2,1,0,2,4,1,3.2,6.1,West,True,False,False,1
CUST_004870,2024-01-01,2024-01-31,85.51,20.9,Premium,12.8,9.3,19,12,16.1,3,0,1,0,0,3,0,12.3,7.4,North,True,False,True,0
CUST_004871,2024-01-01,2024-01-31,83.95,10.3,Premium,50.0,65.3,19,14,11.7,5,1,1,0,0,4,3,4.1,8.9,North,True,False,True,0
CUST_004872,2024-01-01,2024-01-31,26.15,11.2,Basic,11.0,37.7,17,115,31.7,2,1,0,0,0,3,0,3.3,8.1,North,False,True,False,0
CUST_004873,2024-01-01,2024-01-31,27.68,25.6,Basic,6.4,36.3,16,61,8.9,1,2,2,0,1,5,3,3.5,8.6,South,False,False,False,0
CUST_004874,2024-01-01,2024-01-31,79.55,8.3,Premium,60.0,44.7,20,6,26.1,3,0,1,0,0,1,1,3.2,6.1,North,True,False,False,0
CUST_004875,2024-01-01,2024-01-31,118.89,9.7,Premium,9.6,34.7,13,6,27.9,2,0,0,0,0,5,0,14.5,8.2,East,True,False,True,0
CUST_004876,2024-01-01,2024-01-31,31.35,12.7,Basic,10.0,38.1,17,5,10.6,5,0,0,0,0,3,0,6.0,2.4,North,True,False,False,0
CUST_004877,2024-01-01,2024-01-31,34.41,12.3,Basic,37.6,10.9,19,4,12.0,4,3,0,0,1,2,1,4.1,5.2,East,False,False,False,0
CUST_004878,2024-01-01,2024-01-31,28.08,12.8,Basic,6.6,54.1,17,43,15.8,3,1,0,0,0,1,1,1.2,4.7,North,True,False,False,0
CUST_004879,2024-01-01,2024-01-31,64.91,30.4,Standard,1.0,13.1,16,35,24.6,3,0,0,0,5,4,0,25.7,10.0,West,True,False,False,0
CUST_004880,2024-01-01,2024-01-31,45.68,3.4,Standard,23.6,21.5,21,16,29.9,4,0,0,0,1,2,0,30.2,9.4,South,False,False,False,1
CUST_004881,2024-01-01,2024-01-31,33.73,16.1,Basic,7.4,33.8,17,7,27.7,3,1,0,0,0,1,0,4.0,7.9,South,True,False,False,0
CUST_004882,2024-01-01,2024-01-31,53.68,4.0,Standard,21.0,19.9,16,4,43.4,5,1,0,0,0,1,0,0.5,5.6,South,True,True,False,1
CUST_004883,2024-01-01,2024-01-31,59.45,9.9,Standard,1.0,13.0,20,31,19.9,4,1,0,0,3,4,2,1.4,9.7,South,True,False,False,0
CUST_004884,2024-01-01,2024-01-31,29.85,5.2,Basic,15.3,5.4,18,0,10.1,1,1,1,0,0,2,1,4.1,5.5,North,True,False,False,0
CUST_004885,2024-01-01,2024-01-31,29.09,15.5,Basic,12.4,27.7,17,7,22.3,2,0,0,0,2,1,0,2.0,8.7,East,True,False,True,0
CUST_004886,2024-01-01,2024-01-31,24.92,6.0,Basic,9.8,8.7,18,21,27.9,1,1,1,0,0,7,0,5.7,7.1,West,True,False,False,1
CUST_004887,2024-01-01,2024-01-31,50.77,6.1,Standard,12.7,35.9,17,33,36.3,2,0,1,0,0,2,0,7.7,7.6,North,True,False,False,0
CUST_004888,2024-01-01,2024-01-31,60.39,19.2,Standard,12.5,11.1,19,26,16.9,3,0,0,0,1,3,0,1.5,6.2,North,True,False,False,0
CUST_004889,2024-01-01,2024-01-31,27.03,6.2,Basic,1.0,9.8,17,39,28.5,1,3,3,0,0,0,0,4.9,6.7,East,True,False,True,0
CUST_004890,2024-01-01,2024-01-31,60.86,32.4,Standard,3.4,38.6,23,4,32.3,2,0,3,0,0,4,0,4.3,9.8,West,True,False,True,1
CUST_004891,2024-01-01,2024-01-31,105.09,0.5,Premium,35.3,60.1,19,3,24.7,3,3,0,0,1,3,1,0.6,4.0,West,True,False,False,0
CUST_004892,2024-01-01,2024-01-31,39.32,4.0,Standard,33.9,43.2,18,12,23.5,3,2,0,0,0,6,2,30.1,5.7,South,True,False,False,0
CUST_004893,2024-01-01,2024-01-31,28.48,10.8,Basic,27.1,23.0,20,12,20.3,2,1,2,0,0,5,1,7.1,7.6,South,True,False,False,1
CUST_004894,2024-01-01,2024-01-31,57.32,9.3,Standard,10.2,71.2,17,0,18.2,6,0,0,0,0,2,0,22.3,8.2,East,True,False,False,0
CUST_004895,2024-01-01,2024-01-31,25.18,12.6,Basic,35.5,22.8,14,13,28.2,3,1,1,0,0,1,0,4.7,8.7,South,False,False,True,0
CUST_004896,2024-01-01,2024-01-31,42.53,4.7,Basic,25.8,11.6,17,8,32.0,3,0,0,0,0,4,0,7.8,7.2,West,True,False,False,0
CUST_004897,2024-01-01,2024-01-31,21.54,12.7,Basic,49.3,7.2,17,3,41.4,2,0,0,0,0,4,1,0.7,4.0,South,True,False,True,0
CUST_004898,2024-01-01,2024-01-31,30.9,5.1,Basic,2.0,35.4,20,1,6.5,5,0,0,0,0,1,0,16.8,5.9,North,True,False,True,0
CUST_004899,2024-01-01,2024-01-31,43.63,1.1,Standard,2.9,37.5,20,5,21.5,2,0,0,0,0,3,0,28.5,6.4,South,True,False,True,0
CUST_004900,2024-01-01,2024-01-31,24.52,59.6,Basic,4.8,15.5,18,6,25.3,3,2,1,0,1,6,4,8.6,9.6,East,True,True,True,1
CUST_004901,2024-01-01,2024-01-31,31.99,40.1,Basic,25.1,42.5,16,21,41.0,3,1,2,0,2,3,0,1.8,9.9,South,False,False,False,1
CUST_004902,2024-01-01,2024-01-31,126.66,20.5,Premium,21.1,58.7,15,19,1.7,4,1,0,0,0,3,1,38.6,4.3,South,True,False,False,0
CUST_004903,2024-01-01,2024-01-31,34.83,10.8,Basic,43.1,35.9,19,5,3.0,3,2,0,0,2,1,0,11.6,4.0,North,True,False,False,1
CUST_004904,2024-01-01,2024-01-31,69.44,1.8,Standard,37.6,31.9,13,21,25.9,1,0,0,0,0,6,1,10.8,8.3,East,True,True,False,0
CUST_004905,2024-01-01,2024-01-31,81.81,5.2,Premium,26.9,13.4,12,12,21.3,7,2,1,0,0,2,0,10.8,5.6,North,True,True,False,0
CUST_004906,2024-01-01,2024-01-31,102.27,3.4,Premium,24.4,23.5,20,10,26.8,2,2,0,0,0,5,2,3.1,7.3,South,True,False,False,0
CUST_004907,2024-01-01,2024-01-31,34.12,2.2,Basic,1.0,59.8,21,24,18.7,2,4,0,0,1,5,1,19.9,10.0,North,False,False,False,0
CUST_004908,2024-01-01,2024-01-31,41.26,8.1,Standard,14.5,29.8,15,5,29.0,6,1,0,0,0,3,1,0.1,5.2,West,False,False,True,0
CUST_004909,2024-01-01,2024-01-31,68.11,11.5,Standard,2.8,22.1,16,1,16.9,1,2,0,0,2,4,0,20.0,5.3,East,True,True,False,0
CUST_004910,2024-01-01,2024-01-31,102.86,28.2,Premium,1.1,67.9,14,4,13.1,6,1,0,0,0,4,0,7.9,9.8,North,True,False,True,1
CUST_004911,2024-01-01,2024-01-31,101.76,12.3,Premium,25.9,62.6,17,44,10.1,6,4,1,0,3,2,1,5.5,8.0,South,True,False,False,0
CUST_004912,2024-01-01,2024-01-31,25.97,0.1,Basic,3.8,7.0,19,8,33.8,6,0,0,0,1,7,3,24.5,6.2,West,True,False,False,0
CUST_004913,2024-01-01,2024-01-31,62.15,6.9,Standard,32.9,45.2,17,3,37.1,6,0,1,0,1,5,1,6.6,8.7,South,True,True,False,0
CUST_004914,2024-01-01,2024-01-31,74.35,31.5,Premium,6.9,18.9,14,5,23.1,3,1,0,0,0,3,0,4.4,4.2,West,True,False,False,1
CUST_004915,2024-01-01,2024-01-31,34.32,21.1,Basic,29.4,25.0,14,15,27.4,4,0,0,0,0,4,1,2.7,6.1,West,True,False,False,0
CUST_004916,2024-01-01,2024-01-31,36.01,44.6,Basic,56.9,47.0,19,38,17.2,3,1,0,0,2,2,1,1.0,7.5,West,True,False,True,0
CUST_004917,2024-01-01,2024-01-31,24.74,18.4,Basic,36.4,18.6,16,37,22.4,5,0,0,0,0,1,0,6.6,6.2,North,True,True,True,0
CUST_004918,2024-01-01,2024-01-31,111.17,17.4,Premium,4.1,34.4,18,0,24.8,5,1,0,0,1,6,1,11.9,8.5,South,True,True,False,0
CUST_004919,2024-01-01,2024-01-31,35.55,19.0,Basic,24.5,20.3,19,4,15.9,2,2,1,0,0,3,1,3.9,10.0,North,True,False,True,0
CUST_004920,2024-01-01,2024-01-31,43.42,58.8,Standard,53.8,13.1,15,23,24.4,4,1,1,0,1,0,0,11.3,5.1,North,True,True,True,0
CUST_004921,2024-01-01,2024-01-31,51.36,8.4,Standard,60.0,7.2,19,2,21.0,2,2,0,0,0,5,1,23.5,5.3,North,True,False,False,0
CUST_004922,2024-01-01,2024-01-31,76.38,4.1,Premium,53.5,56.7,18,0,28.4,4,2,0,0,0,4,1,4.5,7.9,North,True,True,False,1
CUST_004923,2024-01-01,2024-01-31,48.94,3.2,Standard,1.9,55.0,18,29,23.7,6,3,0,0,0,3,0,15.5,2.4,West,False,False,False,1
CUST_004924,2024-01-01,2024-01-31,31.35,0.5,Basic,2.3,17.7,16,1,19.9,5,2,0,0,0,3,0,5.1,10.0,North,False,False,True,0
CUST_004925,2024-01-01,2024-01-31,49.76,7.7,Standard,16.4,76.7,18,14,47.7,5,0,1,0,0,1,0,2.0,5.4,North,True,True,True,0
CUST_004926,2024-01-01,2024-01-31,40.55,24.5,Basic,1.3,5.8,17,23,40.6,2,3,0,0,1,2,0,7.2,10.0,North,True,False,True,0
CUST_004927,2024-01-01,2024-01-31,47.97,37.4,Standard,48.4,22.6,16,16,26.2,3,3,0,0,2,4,2,4.6,5.1,East,False,True,False,0
CUST_004928,2024-01-01,2024-01-31,33.73,20.5,Basic,1.0,27.5,17,11,21.9,3,2,0,0,2,1,0,3.0,6.9,East,True,False,False,1
CUST_004929,2024-01-01,2024-01-31,83.14,13.7,Premium,38.9,35.4,16,27,29.1,4,1,0,0,0,0,0,15.1,4.4,North,True,False,False,0
CUST_004930,2024-01-01,2024-01-31,25.96,6.8,Basic,31.3,43.5,21,3,22.1,1,1,3,0,0,1,1,10.9,5.9,South,True,False,False,1
CUST_004931,2024-01-01,2024-01-31,63.96,1.9,Standard,26.7,23.9,12,0,19.6,2,0,1,0,0,2,0,15.0,5.2,West,True,False,False,0
CUST_004932,2024-01-01,2024-01-31,63.04,2.8,Standard,23.6,40.5,20,4,28.2,2,0,1,0,0,3,0,5.0,6.3,East,True,False,False,0
CUST_004933,2024-01-01,2024-01-31,34.42,46.2,Basic,43.7,40.4,19,40,20.0,3,1,0,0,2,6,0,6.8,8.6,North,True,False,True,0
CUST_004934,2024-01-01,2024-01-31,53.37,8.0,Standard,1.0,5.9,15,4,31.1,1,1,0,0,0,7,0,6.3,7.6,West,True,False,False,0
CUST_004935,2024-01-01,2024-01-31,58.33,3.0,Standard,14.1,2.5,19,39,31.0,3,2,0,0,1,2,0,11.2,3.5,North,False,False,True,0
CUST_004936,2024-01-01,2024-01-31,68.14,4.0,Standard,2.0,34.3,20,4,28.1,2,0,0,0,0,3,3,12.9,8.6,West,True,False,True,0
CUST_004937,2024-01-01,2024-01-31,52.43,0.5,Standard,37.8,8.3,19,11,3.5,2,1,1,0,2,0,0,1.9,4.6,West,True,True,False,0
CUST_004938,2024-01-01,2024-01-31,68.6,3.2,Premium,6.9,48.3,15,42,13.9,3,1,1,1,0,4,2,4.5,9.8,East,False,False,True,0
CUST_004939,2024-01-01,2024-01-31,66.45,13.4,Standard,4.4,19.8,19,0,19.1,2,0,1,0,2,6,2,1.0,9.4,South,True,False,False,0
CUST_004940,2024-01-01,2024-01-31,120.61,27.9,Premium,1.0,13.4,13,6,37.0,1,4,0,0,1,2,0,6.6,4.2,North,True,False,False,1
CUST_004941,2024-01-01,2024-01-31,63.51,26.2,Standard,20.0,51.8,22,4,33.9,3,0,0,0,0,3,0,17.0,2.5,South,True,False,False,0
CUST_004942,2024-01-01,2024-01-31,30.51,1.8,Basic,9.6,1.2,19,33,42.3,1,1,0,0,0,4,0,9.9,10.0,North,True,False,False,0
CUST_004943,2024-01-01,2024-01-31,67.37,25.1,Standard,17.1,24.8,22,14,24.6,4,1,1,0,0,3,0,15.1,7.9,North,False,False,True,0
CUST_004944,2024-01-01,2024-01-31,88.23,1.5,Premium,48.5,60.6,19,4,13.6,3,1,3,0,0,3,0,3.9,10.0,North,True,False,False,0
CUST_004945,2024-01-01,2024-01-31,68.86,0.7,Standard,1.0,69.0,21,10,33.5,4,0,0,0,0,4,0,8.0,2.6,North,True,False,False,0
CUST_004946,2024-01-01,2024-01-31,34.2,0.3,Basic,17.8,11.7,18,1,17.7,2,2,0,0,0,1,1,9.0,7.6,South,False,False,False,0
CUST_004947,2024-01-01,2024-01-31,75.51,4.3,Premium,8.1,11.7,17,2,24.4,4,0,0,0,0,0,0,4.2,3.3,North,True,True,False,0
CUST_004948,2024-01-01,2024-01-31,38.47,21.4,Basic,31.0,49.3,16,4,27.2,5,0,1,0,1,2,0,0.8,4.3,West,True,False,True,0
CUST_004949,2024-01-01,2024-01-31,40.37,17.1,Basic,33.3,17.1,21,7,40.9,4,2,0,0,0,2,0,11.2,6.9,South,True,False,False,0
CUST_004950,2024-01-01,2024-01-31,28.62,4.5,Basic,9.0,27.4,19,16,9.8,5,1,1,0,0,4,0,11.4,5.1,North,True,True,False,0
CUST_004951,2024-01-01,2024-01-31,61.17,0.5,Standard,6.0,33.4,21,21,42.0,3,2,0,0,0,3,0,0.3,6.5,South,True,False,False,1
CUST_004952,2024-01-01,2024-01-31,59.04,6.4,Standard,3.0,62.3,14,11,52.6,1,1,1,0,0,2,1,0.4,7.8,South,True,False,True,0
CUST_004953,2024-01-01,2024-01-31,69.38,20.4,Standard,4.1,59.1,20,9,24.5,5,0,1,0,0,9,3,7.4,7.1,South,True,False,True,0
CUST_004954,2024-01-01,2024-01-31,35.36,2.3,Basic,10.7,19.3,15,5,46.0,2,1,0,0,1,2,0,0.3,10.0,South,True,False,False,0
CUST_004955,2024-01-01,2024-01-31,35.68,5.3,Basic,3.3,23.7,15,41,31.7,3,1,1,0,0,7,1,1.2,6.1,West,True,False,False,0
CUST_004956,2024-01-01,2024-01-31,42.48,10.8,Standard,15.2,2.8,22,6,18.7,2,0,1,0,1,1,0,10.5,7.0,East,True,False,False,1
CUST_004957,2024-01-01,2024-01-31,54.27,24.0,Standard,31.5,31.2,17,64,25.9,4,1,2,0,0,3,0,2.8,7.7,East,True,False,False,1
CUST_004958,2024-01-01,2024-01-31,60.16,25.5,Standard,51.7,46.2,18,16,38.6,3,1,0,0,2,5,2,9.3,10.0,North,True,False,False,0
CUST_004959,2024-01-01,2024-01-31,27.5,17.6,Basic,1.9,93.0,16,17,16.6,3,0,1,0,1,0,0,4.6,6.3,West,True,False,False,0
CUST_004960,2024-01-01,2024-01-31,33.04,6.3,Basic,24.0,44.6,21,16,42.1,2,1,0,0,0,3,0,1.5,4.5,South,True,False,False,0
CUST_004961,2024-01-01,2024-01-31,31.58,37.5,Basic,1.4,3.3,16,20,19.9,2,1,0,0,0,2,0,25.9,8.7,South,True,False,True,1
CUST_004962,2024-01-01,2024-01-31,38.2,8.2,Basic,31.1,5.0,18,3,26.6,5,2,0,0,1,3,0,4.5,6.2,East,True,False,True,1
CUST_004963,2024-01-01,2024-01-31,43.01,19.5,Standard,2.3,16.3,19,9,13.3,4,2,1,0,0,6,0,0.8,4.8,East,True,True,False,0
CUST_004964,2024-01-01,2024-01-31,91.76,41.4,Premium,16.7,129.8,22,12,26.9,3,1,2,0,0,3,1,1.2,6.8,South,True,False,True,0
CUST_004965,2024-01-01,2024-01-31,65.08,28.9,Standard,48.9,8.0,18,14,18.0,3,0,1,0,2,2,0,4.2,5.9,North,False,False,False,1
CUST_004966,2024-01-01,2024-01-31,79.43,2.1,Premium,1.0,33.3,14,2,19.3,3,2,0,0,0,1,0,4.9,10.0,North,True,True,True,0
CUST_004967,2024-01-01,2024-01-31,83.34,10.0,Premium,4.0,23.6,17,1,35.1,3,0,0,0,1,3,1,2.2,3.1,East,True,False,False,0
CUST_004968,2024-01-01,2024-01-31,24.26,6.9,Basic,5.5,87.3,22,15,19.9,3,0,1,0,1,3,0,1.4,1.9,East,True,True,False,0
CUST_004969,2024-01-01,2024-01-31,115.09,16.2,Premium,17.2,19.3,17,14,21.7,3,0,0,0,0,3,1,8.8,4.1,East,True,False,True,0
CUST_004970,2024-01-01,2024-01-31,63.92,6.2,Standard,22.8,68.8,20,45,27.9,2,0,0,0,0,0,0,3.3,7.9,South,True,False,True,0
CUST_004971,2024-01-01,2024-01-31,65.36,1.8,Standard,26.4,4.9,15,2,11.8,4,1,1,0,0,3,0,25.7,5.8,South,True,False,False,1
CUST_004972,2024-01-01,2024-01-31,61.26,60.0,Standard,15.1,73.4,19,17,26.6,3,0,0,0,1,4,0,6.0,7.5,East,True,False,True,0
CUST_004973,2024-01-01,2024-01-31,58.59,2.7,Standard,18.2,35.4,13,7,33.7,2,1,1,0,0,5,3,15.3,4.9,South,True,False,True,0
CUST_004974,2024-01-01,2024-01-31,66.5,16.7,Standard,3.3,39.2,15,28,2.5,3,3,0,0,0,0,0,1.2,10.0,North,True,False,False,0
CUST_004975,2024-01-01,2024-01-31,117.42,21.9,Premium,1.2,27.0,20,5,26.6,2,1,3,0,0,4,2,3.8,6.3,West,False,False,False,1
CUST_004976,2024-01-01,2024-01-31,50.38,1.0,Standard,17.5,5.7,12,11,15.6,7,0,0,0,1,6,1,9.1,7.2,East,False,True,False,0
CUST_004977,2024-01-01,2024-01-31,21.4,24.1,Basic,13.6,14.1,21,53,32.3,4,1,0,0,0,3,0,15.5,5.6,South,False,False,False,0
CUST_004978,2024-01-01,2024-01-31,65.94,5.4,Standard,50.4,9.9,16,12,34.3,3,1,1,0,0,2,0,20.3,7.7,North,True,False,True,0
CUST_004979,2024-01-01,2024-01-31,42.76,3.1,Standard,42.7,17.6,21,1,45.4,4,0,0,0,0,2,0,0.2,6.8,South,False,False,True,0
CUST_004980,2024-01-01,2024-01-31,64.59,6.8,Standard,34.1,45.8,18,4,14.2,3,2,0,0,0,2,0,2.1,7.3,North,True,True,True,1
CUST_004981,2024-01-01,2024-01-31,56.73,26.4,Standard,28.4,6.4,19,2,13.1,3,0,1,0,1,2,1,2.0,4.4,South,True,True,False,0
CUST_004982,2024-01-01,2024-01-31,84.49,4.3,Premium,2.5,19.8,18,18,44.0,2,1,0,0,1,5,2,18.5,7.7,East,True,False,False,0
CUST_004983,2024-01-01,2024-01-31,32.23,0.1,Basic,27.2,51.7,16,11,29.3,3,0,0,0,0,1,1,5.9,9.1,South,False,False,True,0
CUST_004984,2024-01-01,2024-01-31,107.48,2.9,Premium,10.9,7.8,19,20,26.4,1,0,0,0,0,6,1,3.8,8.7,North,True,False,False,0
CUST_004985,2024-01-01,2024-01-31,80.5,8.7,Premium,17.5,37.9,19,38,22.8,3,1,1,0,0,4,0,13.9,8.4,North,True,False,False,0
CUST_004986,2024-01-01,2024-01-31,55.71,1.9,Standard,1.0,12.6,19,0,24.5,3,0,2,0,0,4,1,0.9,5.6,South,False,True,True,0
CUST_004987,2024-01-01,2024-01-31,61.18,16.7,Standard,8.0,23.4,19,25,39.8,5,2,0,0,2,2,0,7.9,10.0,North,True,False,False,0
CUST_004988,2024-01-01,2024-01-31,30.1,6.9,Basic,24.5,24.8,20,77,23.9,3,0,0,0,2,5,1,11.9,6.6,North,True,False,False,0
CUST_004989,2024-01-01,2024-01-31,27.64,9.6,Basic,7.6,21.1,21,0,30.6,3,0,2,0,0,5,1,0.0,9.8,East,True,False,False,0
CUST_004990,2024-01-01,2024-01-31,77.16,4.8,Premium,59.8,53.5,20,1,29.1,6,2,0,0,0,0,0,9.0,8.0,East,True,False,True,0
CUST_004991,2024-01-01,2024-01-31,29.01,31.6,Basic,12.8,39.7,15,32,30.7,4,3,2,0,0,1,1,12.8,5.4,East,True,False,True,0
CUST_004992,2024-01-01,2024-01-31,87.03,3.0,Premium,6.7,28.8,22,9,9.0,6,1,0,0,0,3,0,1.5,4.1,West,False,False,False,0
CUST_004993,2024-01-01,2024-01-31,30.66,7.7,Basic,35.4,8.3,16,41,22.7,3,0,3,0,0,0,0,7.8,6.8,East,False,False,False,0
CUST_004994,2024-01-01,2024-01-31,37.05,24.2,Basic,1.4,65.7,21,97,30.9,2,0,0,0,1,2,0,0.9,6.4,East,True,True,False,0
CUST_004995,2024-01-01,2024-01-31,110.83,5.6,Premium,5.8,42.7,17,19,35.9,2,1,1,0,0,0,0,3.3,6.0,West,False,False,False,1
CUST_004996,2024-01-01,2024-01-31,29.64,4.0,Basic,23.8,19.4,15,5,27.0,3,3,0,0,1,3,0,36.2,8.7,North,True,False,False,0
CUST_004997,2024-01-01,2024-01-31,85.38,0.2,Premium,58.8,42.1,16,54,34.9,3,0,0,0,0,3,0,4.5,7.9,East,True,False,False,0
CUST_004998,2024-01-01,2024-01-31,72.93,25.4,Premium,23.2,10.7,18,12,36.3,2,2,1,0,0,5,0,2.3,8.5,West,True,False,False,0
CUST_004999,2024-01-01,2024-01-31,87.06,13.8,Premium,1.1,12.0,16,2,34.4,2,1,0,0,1,3,1,0.7,9.7,East,True,True,True,0
CUST_005000,2024-01-01,2024-01-31,63.72,53.2,Standard,10.5,59.8,20,3,20.6,3,0,0,0,0,4,1,12.8,4.4,North,False,False,True,0
CUST_005001,2024-01-01,2024-01-31,58.44,60.0,Standard,2.7,32.3,21,12,27.5,3,2,0,0,0,2,0,3.7,2.8,North,True,False,False,0
CUST_005002,2024-01-01,2024-01-31,30.75,17.0,Basic,35.3,36.9,18,5,19.1,3,1,0,0,1,4,1,17.5,6.6,North,True,False,False,0
CUST_005003,2024-01-01,2024-01-31,32.04,10.8,Basic,26.8,23.0,15,8,17.8,2,0,0,0,0,2,0,0.6,7.4,North,False,False,False,0
CUST_005004,2024-01-01,2024-01-31,44.11,26.6,Standard,13.4,50.8,16,9,1.0,1,0,1,0,0,3,1,27.8,5.2,East,True,False,False,0
CUST_005005,2024-01-01,2024-01-31,56.53,20.7,Standard,44.9,125.2,19,10,23.6,2,1,0,0,1,1,1,1.7,5.2,West,True,False,False,0
CUST_005006,2024-01-01,2024-01-31,43.29,17.0,Standard,12.7,71.9,15,44,34.2,2,0,1,0,0,3,1,1.8,4.9,East,False,False,False,0
CUST_005007,2024-01-01,2024-01-31,55.88,6.4,Standard,12.0,102.8,13,4,13.4,6,1,0,0,0,3,0,16.0,5.1,East,True,True,False,0
CUST_005008,2024-01-01,2024-01-31,22.31,32.8,Basic,5.1,61.6,19,25,29.7,2,0,1,0,0,1,0,12.9,7.2,East,False,False,False,1
CUST_005009,2024-01-01,2024-01-31,39.29,22.3,Basic,15.4,23.2,19,14,24.9,4,1,0,0,0,7,2,14.7,4.8,West,True,False,True,0
CUST_005010,2024-01-01,2024-01-31,38.87,3.7,Basic,42.3,15.8,20,14,30.3,1,0,0,0,0,2,1,0.9,8.1,East,False,True,True,1
CUST_005011,2024-01-01,2024-01-31,34.3,20.9,Basic,26.6,47.3,22,17,36.1,2,1,1,0,3,5,1,6.4,4.5,South,True,False,False,0
CUST_005012,2024-01-01,2024-01-31,47.3,6.2,Standard,58.2,53.7,17,6,14.4,1,1,1,0,0,3,1,3.1,8.7,North,True,False,False,0
CUST_005013,2024-01-01,2024-01-31,39.72,30.6,Standard,27.8,4.8,17,6,39.0,4,3,0,0,1,3,0,7.6,6.9,East,True,False,False,0
CUST_005014,2024-01-01,2024-01-31,59.92,0.7,Standard,1.4,28.2,17,47,24.4,3,1,0,0,1,3,0,21.9,6.5,East,True,False,False,0
CUST_005015,2024-01-01,2024-01-31,58.51,22.8,Standard,10.1,44.7,16,34,13.7,3,3,0,0,0,1,1,1.9,8.3,East,True,False,False,0
CUST_005016,2024-01-01,2024-01-31,41.98,7.9,Basic,15.4,21.8,20,33,18.8,2,3,0,0,0,5,0,7.9,7.4,West,True,False,False,0
CUST_005017,2024-01-01,2024-01-31,128.98,4.7,Premium,4.9,12.1,15,28,25.0,3,0,1,1,0,1,0,5.6,6.0,West,True,True,True,1
CUST_005018,2024-01-01,2024-01-31,30.86,23.9,Basic,1.3,27.5,16,30,31.9,4,2,1,0,1,3,0,10.7,5.2,South,True,True,True,0
CUST_005019,2024-01-01,2024-01-31,70.64,21.1,Standard,18.8,9.5,16,5,35.4,3,3,1,0,1,8,0,4.6,7.8,North,True,False,False,0
